0.000000000000000000e+00,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,1.129500000000000022e-07,-1.015099999999999938e-08,-5.330299999999999760e-08,4.501899999999999706e-05,-4.047400000000000415e-06,-2.123600000000000132e-05,1.342499999999999943e-02,-1.207699999999999919e-03,-6.328300000000000244e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,1.781400000000000003e-06,-1.603399999999999918e-07,-8.393100000000000160e-07,3.537200000000000218e-04,-3.186000000000000328e-05,-1.665199999999999981e-04,5.241900000000000032e-02,-4.727300000000000252e-03,-2.464399999999999924e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,8.889399999999999966e-06,-8.012600000000000161e-07,-4.181499999999999691e-06,1.172400000000000091e-03,-1.057900000000000019e-04,-5.508299999999999828e-04,1.151200000000000001e-01,-1.040699999999999958e-02,-5.397699999999999720e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,2.769199999999999846e-05,-2.499699999999999970e-06,-1.300500000000000000e-05,2.729200000000000202e-03,-2.467200000000000231e-04,-1.279699999999999935e-03,1.997400000000000009e-01,-1.810099999999999903e-02,-9.340199999999999891e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,6.663799999999999455e-05,-6.023799999999999822e-06,-3.124599999999999866e-05,5.234599999999999843e-03,-4.740500000000000031e-04,-2.449600000000000128e-03,3.045700000000000074e-01,-2.766599999999999962e-02,-1.420399999999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,1.361900000000000090e-04,-1.232900000000000003e-05,-6.375999999999999940e-05,8.882400000000000365e-03,-8.058100000000000115e-04,-4.148299999999999731e-03,4.279499999999999971e-01,-3.896499999999999964e-02,-1.990399999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,2.486899999999999788e-04,-2.254399999999999964e-05,-1.162399999999999984e-04,1.384999999999999946e-02,-1.258699999999999966e-03,-6.455599999999999707e-03,5.683099999999999818e-01,-5.186400000000000038e-02,-2.636200000000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,4.181400000000000047e-04,-3.795700000000000267e-05,-1.951400000000000053e-04,2.029999999999999860e-02,-1.848000000000000033e-03,-9.443399999999999364e-03,7.241300000000000514e-01,-6.623500000000000221e-02,-3.350099999999999745e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,6.601200000000000427e-04,-6.000600000000000112e-05,-3.075900000000000010e-04,2.837900000000000145e-02,-2.587900000000000183e-03,-1.317600000000000021e-02,8.939599999999999769e-01,-8.195399999999999907e-02,-4.124800000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,9.916099999999999741e-04,-9.026000000000000657e-05,-4.613400000000000248e-04,3.822099999999999803e-02,-3.491199999999999859e-03,-1.771100000000000105e-02,1.076400000000000023e+00,-9.890000000000000180e-02,-4.953600000000000225e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,1.430800000000000084e-03,-1.304099999999999932e-04,-6.646599999999999687e-04,4.994500000000000328e-02,-4.569600000000000051e-03,-2.309900000000000148e-02,1.270199999999999996e+00,-1.169599999999999945e-01,-5.829900000000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,2.299999999999999822e+00,-1.500000000000000000e+00,8.000000000000000000e+00,1.997099999999999917e-03,-1.822700000000000015e-04,-9.263099999999999589e-04,6.365800000000000625e-02,-5.833600000000000417e-03,-2.938500000000000140e-02,1.473999999999999977e+00,-1.360099999999999920e-01,-6.747499999999999609e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,2.300100000000000033e+00,-1.500000000000000000e+00,8.000000000000000000e+00,2.710900000000000028e-03,-2.477399999999999828e-04,-1.255500000000000105e-03,7.945399999999999685e-02,-7.292800000000000324e-03,-3.660599999999999965e-02,1.686600000000000099e+00,-1.559599999999999875e-01,-7.700700000000000323e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,2.300100000000000033e+00,-1.500000000000000000e+00,8.000000000000000000e+00,3.593400000000000066e-03,-3.288000000000000232e-04,-1.661699999999999896e-03,9.741500000000000159e-02,-8.955499999999999919e-03,-4.479600000000000248e-02,1.906900000000000039e+00,-1.766999999999999960e-01,-8.683800000000000407e-01,0.000000000000000000e+00,0.000000000000000000e+00
