0.000000000000000000e+00,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.164699999999999967e-07,5.249400000000000009e-08,4.511300000000000169e-08,4.635499999999999918e-05,2.079899999999999856e-05,1.800300000000000026e-05,1.379000000000000017e-02,6.140900000000000351e-03,5.379700000000000280e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.826500000000000004e-06,8.086199999999999973e-07,7.149800000000000138e-07,3.616399999999999866e-04,1.586500000000000074e-04,1.422999999999999894e-04,5.333500000000000046e-02,2.303799999999999945e-02,2.117199999999999985e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,9.062700000000000492e-06,3.940400000000000424e-06,3.584300000000000140e-06,1.190099999999999925e-03,5.103300000000000284e-04,4.743400000000000155e-04,1.160000000000000059e-01,4.857299999999999812e-02,4.683400000000000063e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.807099999999999941e-05,1.198600000000000010e-05,1.121500000000000020e-05,2.750499999999999907e-03,1.152500000000000096e-03,1.110000000000000092e-03,1.993099999999999872e-01,8.084199999999999720e-02,8.179899999999999671e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.716200000000000512e-05,2.815700000000000163e-05,2.709700000000000162e-05,5.237200000000000015e-03,2.143899999999999799e-03,2.139400000000000069e-03,3.008899999999999908e-01,1.181399999999999950e-01,1.254800000000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.364799999999999943e-04,5.617199999999999684e-05,5.559499999999999880e-05,8.821799999999999434e-03,3.527100000000000027e-03,3.646599999999999842e-03,4.185400000000000231e-01,1.589599999999999902e-01,1.772600000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.477600000000000267e-04,1.000999999999999937e-04,1.018799999999999936e-04,1.365500000000000047e-02,5.330500000000000169e-03,5.709500000000000165e-03,5.501599999999999824e-01,2.019700000000000106e-01,2.365299999999999903e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.141600000000000056e-04,1.642400000000000132e-04,1.718799999999999874e-04,1.986500000000000071e-02,7.569799999999999793e-03,8.399999999999999481e-03,6.937799999999999523e-01,2.459800000000000042e-01,3.026499999999999746e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.500300000000000088e-04,2.529699999999999852e-04,2.721900000000000079e-04,2.756400000000000169e-02,1.025000000000000043e-02,1.178300000000000007e-02,8.475500000000000256e-01,2.899800000000000155e-01,3.749899999999999900e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,9.707200000000000030e-04,3.706900000000000169e-04,4.100500000000000195e-04,3.684400000000000175e-02,1.336599999999999941e-02,1.591800000000000159e-02,1.009700000000000042e+00,3.330899999999999972e-01,4.529000000000000248e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.392400000000000018e-03,5.217099999999999906e-04,5.932399999999999783e-04,4.778099999999999709e-02,1.690600000000000089e-02,2.085800000000000154e-02,1.178700000000000081e+00,3.745700000000000141e-01,5.357300000000000395e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-1.500000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.932099999999999963e-03,7.101699999999999853e-04,8.300399999999999879e-04,6.043500000000000261e-02,2.085000000000000048e-02,2.664700000000000055e-02,1.352899999999999991e+00,4.137899999999999912e-01,6.228599999999999692e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,-1.499900000000000011e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.606999999999999942e-03,9.399799999999999822e-04,1.129199999999999909e-03,7.485100000000000087e-02,2.517300000000000093e-02,3.332700000000000246e-02,1.530899999999999928e+00,4.502300000000000191e-01,7.136299999999999866e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,-1.499900000000000011e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.435099999999999959e-03,1.214800000000000038e-03,1.499700000000000078e-03,9.106200000000000405e-02,2.984399999999999900e-02,4.093000000000000110e-02,1.711400000000000032e+00,4.834899999999999753e-01,8.074200000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00
